id,hours,class,racehisp,region
1319,50,Upper,White,Midwest
1321,42,Middle,White,Midwest
1323,44,Working,White,Midwest
1325,40,Working,White,Midwest
1327,70,Working,White,Southeast
1330,40,Working,White,Southeast
1331,50,Working,White,Southeast
1332,65,Middle,White,Southeast
1336,50,Working,White,Southeast
1338,50,Working,White,Southeast
1346,30,Working,White,Southeast
1351,60,Middle,White,Southeast
1353,40,Middle,White,Southeast
1355,40,Middle,White,Southeast
1356,50,Upper,White,Middle Atlantic
1357,58,Middle,White,Middle Atlantic
1358,42,Lower,White,Middle Atlantic
1360,40,Middle,White,Middle Atlantic
1365,46,Working,White,Midwest
1368,40,Middle,White,Midwest
1370,60,Working,White,Midwest
1372,15,Working,White,Midwest
1374,64,Working,Black,Midwest
1377,38,Working,White,Midwest
1378,44,Middle,Black,Midwest
1381,40,Working,White,Midwest
1383,40,Middle,Hispanic,Midwest
1384,37,Working,White,Midwest
1385,40,Working,White,Midwest
1387,30,Middle,White,Midwest
1390,35,Working,White,Midwest
1391,55,Working,White,Midwest
1394,60,Middle,White,Midwest
1395,55,Upper,White,Midwest
1399,40,Middle,White,Midwest
1402,45,Middle,White,Midwest
1403,55,Working,White,Midwest
1404,40,Working,White,Midwest
1405,65,Middle,White,Midwest
1407,35,Lower,Hispanic,Midwest
1409,46,Middle,White,Midwest
1410,40,Working,White,Midwest
1412,24,Working,White,Midwest
1413,40,Middle,White,Midwest
1414,47,Middle,White,Midwest
1416,60,Middle,White,Midwest
1417,40,Middle,White,Midwest
1418,40,Middle,Black,Midwest
1423,65,Working,White,Midwest
1434,36,Working,White,Midwest
1435,50,Middle,White,Midwest
1436,44,Working,White,Midwest
1437,45,Middle,White,Midwest
1439,62,Working,Hispanic,Midwest
1441,53,Working,White,Midwest
1442,58,Working,Hispanic,Midwest
1444,18,Working,Other,Midwest
1446,43,Working,White,Midwest
1448,30,Middle,White,Midwest
1449,45,Middle,White,Midwest
1453,55,Working,White,Midwest
1454,45,Working,White,Midwest
1456,48,Working,White,Midwest
1457,40,Working,White,Midwest
1458,80,Middle,White,Midwest
1459,40,Middle,White,Midwest
1460,40,Working,White,Midwest
1461,52,Working,White,Midwest
1462,38,Middle,White,Midwest
1464,40,Working,White,Midwest
1465,45,Working,White,Midwest
1466,46,Working,White,Midwest
1468,40,Working,Hispanic,Midwest
1469,44,Working,White,Midwest
1471,65,Working,White,Midwest
1472,40,Middle,Hispanic,Midwest
1474,40,Working,White,Midwest
1478,40,Middle,White,Midwest
1479,40,Middle,White,Midwest
1480,40,Working,White,Midwest
1482,15,Middle,White,Midwest
1483,40,Middle,White,Midwest
1484,60,Working,White,Midwest
1488,48,Middle,White,Midwest
1490,40,Working,White,Midwest
1491,42,Middle,White,Midwest
1492,45,Middle,White,Midwest
1493,40,Working,Black,Midwest
1495,77,Upper,White,Midwest
1496,80,Middle,White,Midwest
1499,47,Working,White,Midwest
1500,46,Middle,White,Midwest
1502,40,Working,White,Midwest
1503,55,Middle,Other,Midwest
1504,38,Working,White,Midwest
1507,40,Working,Black,Midwest
1509,40,Middle,Other,Midwest
1510,40,Working,White,Midwest
1512,38,Working,White,Midwest
1513,40,Working,White,Midwest
1514,40,Middle,White,Midwest
1515,40,Working,Black,Midwest
1517,40,Working,Black,Midwest
1519,40,Working,Black,Midwest
1522,20,Working,White,Midwest
1528,40,Middle,White,Midwest
1529,40,Middle,White,Midwest
1530,40,Working,Hispanic,Midwest
1532,23,Middle,White,Midwest
1533,40,Middle,Hispanic,Midwest
1535,40,Lower,Black,Midwest
1536,50,Working,White,Midwest
1538,80,Working,Hispanic,Midwest
1540,30,Working,Hispanic,Midwest
1541,30,Middle,Hispanic,Midwest
1542,30,Middle,Hispanic,Midwest
1543,60,Working,Black,Midwest
1549,70,Middle,Hispanic,Midwest
1550,80,Working,Hispanic,Midwest
1551,38,Working,Hispanic,Midwest
1552,40,Middle,White,Midwest
1557,40,Working,Black,West
1558,40,Middle,White,West
1560,40,Middle,Hispanic,West
1563,45,Middle,Hispanic,West
1565,64,Working,Hispanic,West
1566,45,Working,Other,West
1568,40,Middle,Hispanic,West
1569,40,Middle,White,West
1572,40,Working,Other,West
1573,35,Working,Hispanic,West
1576,48,Working,Hispanic,West
1579,40,Middle,White,West
1581,32,Middle,White,West
1582,40,Upper,White,West
1584,43,Middle,White,West
1585,40,Working,Other,West
1586,40,Middle,White,West
1587,30,Middle,White,West
1589,30,Working,White,West
1590,24,Middle,White,West
1591,40,Working,White,West
1592,38,Working,Hispanic,West
1597,40,Working,Hispanic,West
1598,20,Lower,White,West
1603,45,Middle,Hispanic,West
1604,1,Middle,White,West
1609,65,Working,White,West
1610,20,Lower,Other,West
1611,28,Working,Hispanic,West
1616,40,Middle,Hispanic,West
1617,41,Working,Hispanic,West
1622,40,Middle,White,West
1624,40,Lower,Other,West
1633,45,Middle,White,West
1640,35,Working,White,West
1641,16,Lower,Hispanic,West
1643,58,Middle,White,West
1647,19,Middle,White,West
1652,40,Working,White,West
1656,40,Working,White,West
1659,40,Middle,White,West
1662,17,Working,White,West
1665,34,Upper,White,West
1666,60,Working,White,West
1668,40,Working,White,West
1670,30,Working,White,West
1672,50,Middle,White,West
1673,50,Middle,White,West
1674,40,Middle,White,West
1675,89,Working,White,West
1681,72,Working,White,West
1685,40,Working,Hispanic,West
1686,40,Working,Hispanic,West
1689,43,Middle,White,West
1690,60,Working,Hispanic,West
1691,48,Working,Hispanic,West
1699,36,Lower,Black,West
1701,40,Working,White,West
1702,50,Working,White,West
1703,36,Middle,White,West
1705,55,Middle,White,West
1706,60,Middle,White,West
1712,55,Middle,White,West
1714,40,Working,White,West
1715,70,Middle,White,West
1719,89,Working,White,Midwest
1720,40,Working,White,Midwest
1721,70,Upper,Black,Midwest
1723,24,Middle,White,Midwest
1725,40,Middle,White,Midwest
1726,48,Middle,White,Midwest
1728,32,Working,White,Midwest
1730,40,Working,Black,Midwest
1733,40,Working,Black,Midwest
1734,80,Middle,Other,Midwest
1735,65,Middle,White,Midwest
1739,45,Working,White,Midwest
1744,70,Working,White,Midwest
1749,34,Working,White,Midwest
1750,44,Working,Black,Midwest
1752,32,Working,White,Midwest
1753,37,Working,Hispanic,Midwest
1755,40,Working,Black,Midwest
1756,31,Lower,Black,Midwest
1758,80,Working,Hispanic,Midwest
1759,40,Working,White,Midwest
1762,60,Working,White,Midwest
1763,44,Working,White,Midwest
1765,40,Lower,White,Midwest
1775,40,Working,White,Midwest
1777,70,Working,White,Midwest
1779,40,Middle,White,Midwest
1781,22,Working,White,Midwest
1782,60,Working,White,Midwest
1783,60,Working,Hispanic,Midwest
1785,72,Working,White,Midwest
1786,55,Lower,White,Midwest
1787,2,Working,Other,Midwest
1788,40,Middle,White,Midwest
1789,35,Working,White,Midwest
1791,45,Middle,White,Midwest
1793,56,Working,White,Midwest
1794,48,Middle,Black,Midwest
1797,38,Working,White,Midwest
1798,40,Working,White,Midwest
1799,50,Middle,White,Midwest
1803,40,Working,White,Midwest
1804,26,Working,White,Midwest
1808,11,Lower,White,Midwest
1813,40,Middle,White,Midwest
1815,70,Middle,White,Midwest
1817,25,Working,White,Midwest
1820,60,Working,White,Midwest
1822,10,Working,White,Midwest
1826,50,Working,White,Midwest
1827,50,Working,White,Midwest
1828,40,Middle,White,Midwest
1829,8,Working,White,Midwest
1830,50,Working,White,Midwest
1831,40,Working,White,Midwest
1832,32,Middle,White,Midwest
1836,50,Working,White,Midwest
1837,30,Working,White,Midwest
1840,46,Middle,White,Midwest
1841,40,Working,White,Midwest
1842,45,Working,White,Midwest
1845,60,Middle,White,Midwest
1846,40,Working,White,Midwest
1847,45,Middle,White,Midwest
1848,40,Working,White,Midwest
1850,53,Working,White,Midwest
1852,24,Working,White,Midwest
1855,40,Working,White,Midwest
1856,15,Middle,White,Midwest
1860,48,Working,White,Midwest
1865,60,Working,White,Southeast
1868,48,Working,White,Southeast
1870,42,Working,White,Southeast
1874,48,Lower,White,Midwest
1875,16,Working,White,Midwest
1877,8,Working,White,Midwest
1879,40,Middle,White,Midwest
1880,40,Working,White,Midwest
1882,38,Working,Hispanic,Midwest
1885,40,Working,Black,Midwest
1889,30,Working,White,Midwest
1890,20,Working,Hispanic,Midwest
1891,60,Working,White,Midwest
1897,40,Lower,White,Midwest
1899,48,Working,White,Midwest
1900,40,Working,Hispanic,Midwest
1902,50,Working,White,Southeast
1903,34,Working,Hispanic,Southeast
1904,40,Middle,Hispanic,Southeast
1906,40,Lower,Black,Southeast
1907,60,Middle,White,Southeast
1909,40,Middle,Black,Southeast
1913,40,Working,Black,Southeast
1915,8,Lower,Black,Southeast
1921,36,Working,Black,Southeast
1922,40,Working,White,Southeast
1923,40,Working,White,Southeast
1925,40,Working,White,Southeast
1927,40,Working,White,Southeast
1928,45,Working,White,Southeast
1929,24,Middle,White,Southeast
1934,46,Working,White,Southeast
1936,50,Working,White,Southeast
1938,55,Working,White,Southeast
1940,56,Working,White,Southeast
1944,65,Working,White,Southeast
1946,43,Working,White,Southeast
1947,36,Working,Black,Southeast
1950,45,Middle,White,New England
1951,18,Working,White,New England
1952,40,Middle,White,New England
1953,62,Working,White,New England
1954,40,Middle,White,New England
1956,45,Working,White,New England
1957,60,Middle,White,New England
1958,40,Middle,White,New England
1959,60,Working,White,New England
1963,25,Lower,Hispanic,New England
1970,40,Working,Other,West
1972,40,Middle,Hispanic,West
1973,35,Lower,Other,West
1,60,Middle,White,New England
2,40,Middle,White,New England
4,20,Middle,White,New England
6,60,Middle,White,New England
8,40,Working,White,Middle Atlantic
10,55,Working,Hispanic,Middle Atlantic
14,37,Lower,White,Middle Atlantic
16,6,Working,White,New England
17,20,Lower,Other,New England
18,55,Working,White,New England
19,50,Working,Hispanic,New England
20,38,Middle,Hispanic,New England
21,38,Middle,Black,New England
25,40,Working,Hispanic,Middle Atlantic
26,28,Working,Hispanic,Middle Atlantic
27,40,Middle,White,Middle Atlantic
28,40,Middle,White,Middle Atlantic
29,40,Middle,White,Middle Atlantic
30,40,Working,White,Middle Atlantic
32,40,Middle,Hispanic,Middle Atlantic
34,70,Working,White,Middle Atlantic
35,40,Working,Hispanic,Middle Atlantic
36,40,Lower,Black,Middle Atlantic
37,40,Lower,Hispanic,Middle Atlantic
38,39,Lower,Hispanic,Middle Atlantic
40,50,Middle,White,Middle Atlantic
41,35,Middle,White,Middle Atlantic
44,45,Lower,White,Middle Atlantic
45,60,Middle,White,Middle Atlantic
46,40,Lower,Black,Middle Atlantic
47,45,Middle,White,Middle Atlantic
48,40,Middle,White,Middle Atlantic
49,40,Middle,White,Middle Atlantic
50,40,Working,Hispanic,Middle Atlantic
51,40,Working,White,Middle Atlantic
52,40,Middle,White,Middle Atlantic
53,60,Working,Hispanic,Middle Atlantic
55,40,Middle,Other,Middle Atlantic
58,40,Middle,White,Middle Atlantic
59,30,Middle,Hispanic,Middle Atlantic
61,14,Working,White,Middle Atlantic
62,36,Working,Other,Middle Atlantic
64,40,Middle,Other,Middle Atlantic
65,55,Middle,Other,Middle Atlantic
68,70,Upper,White,Middle Atlantic
70,40,Working,White,Middle Atlantic
73,45,Middle,White,Middle Atlantic
74,41,Working,White,Middle Atlantic
75,60,Middle,White,Middle Atlantic
77,60,Middle,White,Middle Atlantic
78,65,Upper,White,Middle Atlantic
81,45,Working,Hispanic,Middle Atlantic
88,37,Working,Black,Middle Atlantic
89,65,Working,White,Middle Atlantic
90,35,Working,Black,Middle Atlantic
91,45,Middle,White,Middle Atlantic
98,40,Working,Black,Middle Atlantic
101,56,Middle,Black,Middle Atlantic
102,55,Middle,White,Middle Atlantic
104,38,Working,White,Middle Atlantic
105,72,Middle,White,Middle Atlantic
106,50,Middle,White,Middle Atlantic
109,40,Middle,White,Middle Atlantic
110,40,Working,White,Middle Atlantic
112,40,Working,Hispanic,Middle Atlantic
113,50,Middle,Hispanic,Middle Atlantic
114,50,Working,Hispanic,Middle Atlantic
116,50,Middle,White,Middle Atlantic
118,40,Middle,Hispanic,Middle Atlantic
119,40,Middle,Hispanic,Middle Atlantic
120,40,Middle,White,Middle Atlantic
123,30,Middle,White,Middle Atlantic
125,40,Middle,White,Middle Atlantic
128,60,Middle,Other,Middle Atlantic
129,40,Working,Black,Middle Atlantic
131,37,Working,Black,Middle Atlantic
132,40,Working,Black,Middle Atlantic
136,57,Middle,Hispanic,Middle Atlantic
137,30,Middle,White,Middle Atlantic
139,40,Working,Hispanic,Middle Atlantic
140,40,Middle,Other,Middle Atlantic
141,37,Middle,White,Middle Atlantic
142,60,Middle,White,Middle Atlantic
144,40,Working,White,Middle Atlantic
147,89,Working,White,Middle Atlantic
149,36,Working,Black,Middle Atlantic
150,40,Working,Hispanic,Middle Atlantic
153,60,Working,White,Middle Atlantic
155,30,Working,Hispanic,Middle Atlantic
157,60,Working,White,Middle Atlantic
159,40,Lower,Hispanic,Middle Atlantic
161,60,Working,Hispanic,Middle Atlantic
162,40,Working,White,New England
165,40,Middle,White,New England
171,1,Middle,Black,West
172,40,Working,White,West
173,50,Working,Hispanic,West
176,25,Middle,White,West
179,20,Working,White,West
181,60,Middle,Hispanic,West
184,48,Working,Hispanic,West
186,35,Middle,Hispanic,West
187,40,Working,Hispanic,West
189,40,Working,Black,West
190,40,Working,Black,West
191,40,Middle,Black,West
194,20,Working,Hispanic,West
195,40,Middle,White,West
198,20,Working,Hispanic,West
200,40,Working,White,West
205,45,Middle,Other,West
206,40,Working,Hispanic,West
207,32,Working,Hispanic,West
209,50,Working,Hispanic,West
211,28,Working,Hispanic,West
214,3,Working,Hispanic,West
215,40,Working,Hispanic,West
218,65,Middle,Other,West
220,40,Working,Hispanic,West
221,16,Working,Hispanic,West
222,32,Middle,Other,West
223,37,Middle,White,West
227,40,Upper,White,West
229,14,Working,Hispanic,West
233,40,Middle,Hispanic,West
234,40,Middle,Hispanic,West
238,40,Working,White,West
240,47,Lower,Hispanic,West
242,60,Middle,Hispanic,West
243,1,Middle,White,West
244,44,Working,Hispanic,West
245,40,Working,Hispanic,West
250,40,Working,Other,West
251,50,Working,Other,West
255,50,Working,White,West
256,40,Working,Hispanic,West
259,60,Working,White,West
263,40,Middle,Hispanic,West
270,40,Middle,White,West
271,40,Working,White,West
274,40,Working,Black,West
275,40,Middle,Hispanic,West
277,20,Middle,Hispanic,West
280,40,Working,Black,West
282,45,Working,Hispanic,West
283,50,Working,Hispanic,West
287,30,Working,White,West
288,48,Working,White,West
289,40,Middle,Hispanic,West
291,12,Working,White,Midwest
292,20,Middle,White,Midwest
295,65,Working,White,Midwest
296,25,Middle,White,Midwest
297,42,Working,White,Midwest
298,10,Middle,Hispanic,Midwest
302,35,Middle,Hispanic,Midwest
304,60,Upper,Black,Midwest
305,40,Working,White,Midwest
307,40,Working,Black,Midwest
312,47,Middle,White,Midwest
313,54,Working,Black,Midwest
315,22,Working,Black,Midwest
316,40,Working,Black,Midwest
319,40,Upper,Hispanic,Midwest
320,40,Working,Hispanic,Midwest
324,40,Middle,White,Midwest
325,32,Middle,Other,Midwest
328,15,Middle,Hispanic,Midwest
333,40,Middle,White,Midwest
334,40,Middle,Hispanic,Midwest
335,20,Working,Black,Midwest
341,40,Middle,Other,Midwest
343,60,Upper,White,Midwest
345,40,Middle,White,Midwest
346,70,Middle,White,Midwest
348,70,Working,White,Midwest
349,60,Middle,White,Midwest
353,38,Middle,White,Midwest
355,50,Middle,White,Midwest
356,30,Working,Other,Midwest
357,65,Middle,White,Midwest
358,23,Working,White,Midwest
359,48,Lower,White,Midwest
361,28,Middle,White,Midwest
362,50,Middle,White,Midwest
363,27,Working,White,Southeast
364,40,Middle,White,Southeast
365,40,Middle,White,Southeast
366,60,Middle,White,Southeast
367,38,Working,White,Southeast
369,50,Middle,White,Southeast
375,50,Middle,White,Southeast
376,20,Upper,White,Southeast
377,50,Middle,White,Southeast
379,50,Middle,White,Southeast
380,40,Middle,White,Southeast
383,24,Middle,White,Southeast
385,40,Working,Hispanic,Southeast
386,80,Working,Hispanic,Southeast
387,49,Lower,Black,Southeast
392,50,Middle,Black,Southeast
395,40,Working,Black,Southeast
396,16,Middle,Black,Southeast
398,60,Working,Black,Southeast
400,40,Middle,White,Southeast
402,60,Working,White,Southeast
403,42,Middle,White,Southeast
406,40,Middle,White,Southeast
407,50,Middle,White,Southeast
409,40,Middle,Black,Southeast
410,1,Upper,White,Southeast
411,50,Middle,White,Southeast
414,30,Middle,Hispanic,Southeast
415,40,Working,Black,Southeast
416,60,Middle,White,Southeast
417,15,Working,Black,Southeast
418,45,Middle,White,Southeast
419,40,Middle,Black,Southeast
420,40,Middle,Black,Southeast
422,40,Working,Hispanic,Southeast
423,40,Middle,White,Southeast
424,40,Middle,Other,Southeast
426,42,Working,Black,Southeast
427,40,Working,Black,Southeast
429,30,Middle,Hispanic,Southeast
430,45,Working,Black,Southeast
435,66,Middle,White,Southeast
436,60,Middle,White,Southeast
437,60,Middle,White,Southeast
438,60,Middle,White,New England
440,10,Working,Other,New England
442,45,Middle,White,New England
444,50,Working,White,New England
446,30,Upper,White,New England
449,40,Middle,White,New England
450,40,Middle,Other,New England
454,45,Middle,White,New England
455,50,Middle,White,New England
458,55,Middle,White,New England
459,39,Lower,White,New England
462,40,Middle,White,New England
467,40,Working,Other,New England
470,10,Working,White,New England
471,42,Working,White,New England
476,48,Working,White,New England
477,40,Middle,White,New England
479,40,Working,White,New England
480,40,Working,White,New England
482,50,Middle,White,New England
485,62,Working,White,New England
486,60,Middle,White,New England
487,50,Middle,White,New England
488,24,Middle,White,New England
489,50,Middle,White,West
490,30,Upper,White,West
491,60,Working,Other,West
492,55,Middle,White,West
495,32,Middle,White,West
499,50,Middle,Other,West
504,50,Middle,White,West
505,1,Middle,White,West
509,40,Lower,Hispanic,West
510,56,Middle,Hispanic,West
511,40,Working,Black,West
512,40,Working,Black,West
514,45,Working,Black,West
518,50,Working,Black,West
520,40,Working,Hispanic,West
521,50,Middle,Other,West
522,37,Working,Black,West
525,42,Working,Black,West
526,40,Working,White,West
529,40,Working,White,West
530,40,Middle,Other,West
531,40,Middle,White,West
532,60,Middle,Hispanic,West
534,40,Lower,Hispanic,West
535,45,Middle,Other,West
537,16,Working,Hispanic,West
538,50,Middle,White,West
539,40,Middle,Hispanic,West
541,40,Upper,White,West
544,40,Working,White,West
545,32,Working,White,West
549,20,Middle,White,West
552,38,Middle,White,West
555,40,Working,Other,Midwest
556,45,Middle,White,Midwest
560,32,Working,White,Midwest
561,40,Working,Hispanic,Midwest
564,40,Working,White,Midwest
567,50,Middle,White,Midwest
569,20,Upper,Black,Midwest
570,18,Upper,Black,Midwest
572,40,Working,Hispanic,Midwest
573,40,Working,Black,Midwest
574,35,Working,Hispanic,Midwest
577,40,Working,Black,Midwest
580,24,Middle,Other,Midwest
583,40,Middle,White,Midwest
584,50,Working,White,Midwest
586,89,Middle,Black,Midwest
587,50,Middle,White,Midwest
588,47,Middle,White,Midwest
591,40,Working,Black,Midwest
592,40,Middle,White,Midwest
600,40,Working,White,Midwest
602,40,Working,Black,Midwest
605,40,Working,Black,Southeast
606,20,Middle,White,Southeast
611,40,Middle,Hispanic,Middle Atlantic
612,60,Middle,White,Middle Atlantic
613,40,Working,White,Middle Atlantic
615,40,Middle,Other,Middle Atlantic
616,40,Upper,White,Middle Atlantic
617,40,Upper,White,Middle Atlantic
619,50,Working,White,Middle Atlantic
620,40,Middle,White,Middle Atlantic
625,40,Working,White,Middle Atlantic
627,40,Middle,Other,Middle Atlantic
630,20,Middle,White,Middle Atlantic
632,42,Middle,White,Middle Atlantic
633,40,Middle,White,Middle Atlantic
636,40,Lower,White,Middle Atlantic
642,26,Working,White,Middle Atlantic
643,30,Working,White,Middle Atlantic
646,65,Middle,White,Middle Atlantic
648,50,Middle,Black,Middle Atlantic
649,65,Working,Black,Middle Atlantic
650,60,Middle,White,Middle Atlantic
652,47,Working,Hispanic,Middle Atlantic
653,60,Working,White,Middle Atlantic
654,63,Working,Hispanic,Middle Atlantic
657,30,Working,Black,Midwest
659,40,Middle,Black,Midwest
660,40,Working,Black,Midwest
662,50,Working,Black,Midwest
666,36,Working,Black,Midwest
667,50,Middle,White,Midwest
669,60,Middle,White,Midwest
671,45,Working,White,Midwest
672,50,Middle,White,Midwest
673,50,Middle,Black,Midwest
674,42,Working,Hispanic,Midwest
675,40,Working,Hispanic,Midwest
676,53,Lower,Hispanic,Midwest
678,24,Working,Hispanic,Midwest
679,42,Working,Hispanic,Midwest
681,50,Working,Hispanic,Midwest
682,50,Working,Hispanic,Midwest
684,40,Working,Hispanic,Midwest
685,50,Working,Hispanic,Midwest
686,42,Working,Hispanic,Midwest
687,24,Middle,White,Midwest
688,55,Working,White,Midwest
691,8,Working,White,Midwest
695,40,Working,White,Midwest
696,40,Middle,White,Midwest
697,50,Working,White,Midwest
698,50,Middle,White,Midwest
701,40,Working,Black,Southeast
704,40,Working,Black,Southeast
705,60,Working,White,Southeast
706,25,Working,White,Southeast
707,40,Working,White,Southeast
709,50,Working,White,Southeast
710,35,Working,White,Southeast
711,20,Working,Hispanic,Southeast
712,20,Working,Hispanic,Southeast
714,40,Middle,Black,Southeast
715,25,Working,Other,Southeast
718,21,Working,Black,Southeast
720,24,Middle,Black,Southeast
722,60,Lower,Black,Southeast
723,40,Working,Hispanic,Southeast
724,36,Working,Hispanic,Southeast
725,40,Working,Hispanic,Southeast
726,50,Working,White,Southeast
729,40,Working,Black,Southeast
730,40,Working,White,Southeast
731,50,Middle,White,Southeast
733,40,Middle,Black,Southeast
734,40,Middle,White,Southeast
736,48,Middle,White,Southeast
737,36,Working,White,Southeast
738,40,Middle,White,Southeast
741,35,Working,Black,Southeast
745,20,Middle,Hispanic,Southeast
746,40,Working,Black,Southeast
748,48,Working,Hispanic,Southeast
749,40,Working,Hispanic,Southeast
750,40,Working,Hispanic,Southeast
751,27,Lower,Hispanic,Southeast
753,37,Middle,Black,Southeast
756,37,Working,Black,Southeast
758,56,Working,Black,Southeast
761,40,Working,Hispanic,Southeast
765,40,Working,Hispanic,Southeast
766,80,Working,Hispanic,Southeast
769,8,Middle,Black,Southeast
770,60,Middle,White,Southeast
771,50,Middle,Hispanic,Southeast
772,50,Middle,Hispanic,Southeast
778,40,Working,Hispanic,Southeast
779,40,Working,White,Southeast
781,60,Working,Hispanic,Southeast
782,60,Working,White,Southeast
783,60,Working,Hispanic,Southeast
785,65,Middle,Other,Midwest
786,36,Middle,White,Midwest
787,50,Middle,White,Midwest
789,75,Upper,White,Midwest
791,25,Working,Black,Midwest
792,43,Middle,Black,Midwest
793,20,Middle,Black,Midwest
798,60,Working,Black,Midwest
799,40,Working,Black,Midwest
801,30,Working,White,Midwest
803,48,Working,White,Midwest
805,60,Middle,White,Midwest
806,60,Upper,White,Midwest
807,60,Middle,White,Midwest
808,50,Middle,White,Midwest
810,85,Working,Hispanic,Midwest
815,15,Working,Black,Midwest
817,35,Middle,Black,Midwest
818,40,Working,White,Midwest
819,40,Middle,Black,Midwest
820,37,Working,White,Midwest
821,50,Working,White,Midwest
826,25,Working,White,Midwest
827,60,Working,White,Midwest
829,40,Working,White,Midwest
831,40,Working,White,West
832,21,Working,White,West
838,40,Middle,White,West
840,40,Middle,White,West
841,55,Middle,White,West
845,40,Upper,Other,West
846,20,Working,Other,West
849,40,Working,White,West
851,30,Middle,White,West
855,40,Working,White,West
859,15,Working,Hispanic,West
860,40,Middle,White,West
861,50,Middle,White,West
862,24,Middle,White,West
863,21,Working,White,West
866,80,Middle,White,West
868,42,Working,White,West
869,38,Working,Hispanic,West
871,40,Working,White,West
872,60,Middle,White,West
873,36,Middle,White,West
874,48,Middle,White,West
875,40,Working,White,West
876,40,Middle,Hispanic,West
877,60,Working,White,West
878,45,Middle,White,West
879,60,Working,Black,West
880,65,Working,White,West
881,20,Working,Hispanic,West
883,55,Middle,White,West
884,45,Lower,Hispanic,West
889,45,Middle,White,West
890,40,Working,Hispanic,West
891,37,Middle,White,West
892,30,Middle,White,West
893,40,Working,White,West
895,60,Upper,White,West
897,28,Working,White,West
898,40,Working,White,West
899,40,Middle,Black,West
900,45,Working,Hispanic,West
901,40,Working,Black,West
903,40,Working,White,West
904,40,Working,Hispanic,West
905,40,Working,Black,West
906,82,Lower,White,West
907,40,Middle,White,West
908,24,Working,Hispanic,West
909,40,Working,Other,West
914,20,Working,Other,West
915,40,Working,Hispanic,West
917,15,Lower,Black,Midwest
918,45,Middle,Black,Midwest
919,57,Working,Black,Midwest
920,21,Middle,White,Midwest
921,40,Middle,White,Midwest
922,40,Middle,White,Midwest
923,37,Middle,White,Midwest
924,45,Middle,White,Midwest
927,35,Working,Hispanic,Midwest
929,45,Middle,White,Midwest
930,56,Middle,White,Midwest
932,60,Middle,White,Midwest
933,45,Middle,White,West
935,45,Middle,White,West
937,50,Middle,White,West
943,40,Middle,Hispanic,West
944,52,Working,Hispanic,West
945,40,Working,Hispanic,West
947,55,Upper,White,West
950,89,Working,White,West
953,50,Middle,White,West
955,60,Middle,Hispanic,West
956,32,Working,White,West
957,27,Working,Hispanic,West
958,65,Middle,White,West
961,40,Middle,White,West
962,40,Working,White,West
963,70,Middle,White,West
964,50,Working,Hispanic,West
965,40,Middle,White,West
967,40,Working,White,West
969,10,Middle,Hispanic,West
970,1,Middle,White,West
971,50,Middle,White,West
973,2,Middle,White,West
974,48,Middle,White,West
978,15,Working,White,West
980,20,Middle,Hispanic,West
981,40,Working,White,West
985,30,Working,White,Midwest
988,40,Working,White,Midwest
989,4,Middle,White,Midwest
991,65,Middle,White,Midwest
993,46,Middle,White,Midwest
999,60,Working,White,Midwest
1000,34,Working,White,Midwest
1001,57,Working,White,Midwest
1005,40,Working,Black,Midwest
1007,50,Working,White,Midwest
1011,43,Working,White,Midwest
1014,44,Working,Other,Midwest
1016,56,Working,White,Midwest
1017,40,Working,Black,Midwest
1020,40,Working,Black,Midwest
1022,40,Working,White,Midwest
1023,50,Middle,White,Midwest
1026,48,Lower,White,Midwest
1027,40,Working,White,Midwest
1030,42,Lower,White,Midwest
1032,60,Middle,White,Midwest
1033,70,Middle,Black,Midwest
1036,40,Middle,White,Midwest
1037,50,Middle,White,Midwest
1039,40,Working,White,Midwest
1041,50,Working,White,Midwest
1044,40,Working,White,Midwest
1045,40,Working,White,Southeast
1053,75,Working,White,Southeast
1054,40,Middle,Hispanic,Southeast
1056,60,Middle,White,Southeast
1057,42,Middle,Hispanic,Southeast
1059,40,Working,White,Southeast
1060,20,Working,White,Southeast
1061,50,Working,White,Southeast
1065,40,Middle,Black,Southeast
1066,40,Working,Hispanic,Southeast
1068,80,Working,Black,Southeast
1069,40,Working,Black,Southeast
1070,80,Working,Black,Southeast
1071,32,Middle,White,Southeast
1074,41,Working,White,Southeast
1076,40,Working,White,Southeast
1081,40,Working,Hispanic,Southeast
1082,40,Lower,White,Southeast
1087,40,Middle,Black,Southeast
1089,40,Working,Hispanic,Southeast
1093,40,Working,Hispanic,Southeast
1094,50,Working,Black,Southeast
1099,30,Middle,Other,Southeast
1100,89,Working,Hispanic,Southeast
1102,44,Middle,White,Southeast
1103,55,Middle,White,Southeast
1104,45,Middle,White,Southeast
1107,55,Middle,White,Southeast
1108,20,Upper,White,West
1109,40,Working,Other,West
1110,50,Working,Hispanic,West
1112,35,Working,White,West
1114,35,Middle,White,West
1115,40,Middle,White,West
1116,40,Middle,White,West
1117,40,Middle,White,West
1118,50,Middle,Other,West
1119,40,Middle,Other,West
1120,44,Working,Hispanic,West
1121,40,Middle,Other,West
1123,18,Working,White,West
1126,55,Middle,White,West
1128,60,Working,White,Middle Atlantic
1129,47,Middle,White,Middle Atlantic
1130,60,Middle,White,Middle Atlantic
1134,40,Middle,White,Middle Atlantic
1135,40,Middle,White,Middle Atlantic
