id,year,agekdbrn,educ
2562,2006,24,12
2563,2006,24,17
2565,2006,30,15
2566,2006,23,14
2568,2006,27,20
2572,2006,15,12
2575,2006,31,20
2578,2006,26,16
2583,2006,16,12
2587,2006,31,14
2591,2006,25,16
2592,2006,23,16
2604,2006,23,16
2605,2006,20,12
2617,2006,18,12
2621,2006,28,18
2624,2006,28,14
2625,2006,21,15
2629,2006,19,12
2630,2006,24,14
2633,2006,23,14
2637,2006,24,14
2639,2006,25,16
2641,2006,33,16
2649,2006,25,14
2650,2006,25,16
2651,2006,21,12
2658,2006,20,16
2659,2006,20,12
2664,2006,32,12
2669,2006,19,12
2671,2006,21,11
2672,2006,21,12
2674,2006,23,16
2680,2006,26,16
2683,2006,16,10
2684,2006,19,11
2685,2006,21,16
2686,2006,17,11
2687,2006,20,12
2689,2006,25,12
2693,2006,23,14
2696,2006,18,12
2700,2006,23,12
2701,2006,18,9
2703,2006,17,16
2704,2006,20,11
2709,2006,22,16
2711,2006,56,20
2712,2006,26,9
2714,2006,51,9
2716,2006,23,12
2719,2006,24,14
2724,2006,39,12
2732,2006,20,8
2733,2006,27,15
2737,2006,23,11
2739,2006,29,11
2743,2006,20,12
2744,2006,22,9
2745,2006,19,9
2750,2006,21,16
2757,2006,37,17
2758,2006,38,12
2763,2006,21,12
2765,2006,18,12
2768,2006,19,12
2769,2006,26,16
2770,2006,18,16
2780,2006,17,14
2781,2006,25,16
2782,2006,19,14
2783,2006,36,16
2785,2006,27,12
2786,2006,20,12
2787,2006,23,14
2789,2006,24,14
2790,2006,28,14
2792,2006,18,12
2795,2006,18,12
2796,2006,24,14
2798,2006,20,12
2799,2006,46,16
2801,2006,28,12
2803,2006,23,16
2810,2006,26,14
2817,2006,33,14
2819,2006,21,14
2823,2006,25,14
2824,2006,23,14
2827,2006,30,14
2829,2006,29,16
2830,2006,28,16
2831,2006,21,12
2834,2006,24,16
2836,2006,19,12
2837,2006,22,12
2841,2006,21,12
2843,2006,23,15
2846,2006,19,12
2847,2006,22,16
2850,2006,21,12
2851,2006,15,12
2853,2006,23,12
2859,2006,28,16
2862,2006,22,14
2866,2006,25,12
2869,2006,13,11
2872,2006,25,12
2875,2006,20,12
2878,2006,21,12
2882,2006,18,12
2886,2006,20,12
2888,2006,23,16
2889,2006,22,12
2891,2006,20,14
2898,2006,23,14
2900,2006,19,8
2901,2006,23,14
2902,2006,23,15
2904,2006,21,14
2905,2006,18,12
2906,2006,25,14
2909,2006,20,12
2910,2006,23,12
2915,2006,27,15
2917,2006,17,17
2919,2006,23,14
2924,2006,30,14
2927,2006,24,12
2929,2006,24,14
2930,2006,16,12
2932,2006,18,9
2933,2006,22,12
2934,2006,22,12
2935,2006,24,16
2936,2006,22,11
2937,2006,18,10
2939,2006,20,14
2941,2006,21,12
2942,2006,42,16
2944,2006,34,20
2945,2006,25,12
2947,2006,39,16
2955,2006,24,12
2957,2006,26,12
2958,2006,29,16
2961,2006,18,11
2962,2006,17,11
2963,2006,23,14
2964,2006,17,12
2967,2006,25,12
2970,2006,27,16
2971,2006,19,12
2972,2006,21,12
2975,2006,18,12
2982,2006,19,12
2984,2006,21,16
2985,2006,24,12
2987,2006,22,12
2990,2006,31,16
2991,2006,25,16
2999,2006,19,12
3000,2006,24,12
3001,2006,15,10
3003,2006,34,16
3004,2006,16,16
3005,2006,29,12
3009,2006,30,12
3010,2006,35,14
3012,2006,24,17
3013,2006,29,14
3016,2006,32,16
3017,2006,26,12
3021,2006,20,12
3024,2006,26,14
3025,2006,20,11
3033,2006,33,18
3042,2006,19,9
3043,2006,19,10
3045,2006,19,17
3048,2006,18,10
3050,2006,42,12
3051,2006,17,12
3055,2006,25,12
3057,2006,18,12
3061,2006,24,14
3064,2006,26,16
3071,2006,20,14
3076,2006,22,10
3077,2006,26,16
3078,2006,21,12
3081,2006,16,18
3085,2006,21,20
3087,2006,24,16
3088,2006,27,17
3090,2006,28,19
3094,2006,33,16
3095,2006,38,16
3096,2006,30,16
3100,2006,18,12
3102,2006,20,12
3104,2006,26,16
3106,2006,27,12
3107,2006,25,12
3110,2006,21,15
3111,2006,28,14
3112,2006,18,18
3113,2006,26,16
3119,2006,19,11
3125,2006,21,17
3129,2006,25,12
3131,2006,24,16
3133,2006,26,12
3134,2006,23,19
3139,2006,20,14
3147,2006,30,10
3152,2006,16,9
3153,2006,18,12
3156,2006,17,11
3157,2006,18,12
3159,2006,22,20
3170,2006,23,15
3173,2006,29,18
3174,2006,17,12
3178,2006,35,16
3179,2006,24,16
3185,2006,17,12
3192,2006,20,10
3195,2006,22,16
3196,2006,22,12
3200,2006,22,14
3201,2006,20,12
3204,2006,18,17
3210,2006,29,11
3214,2006,16,12
3215,2006,21,18
3216,2006,29,16
3220,2006,21,14
3223,2006,24,20
3224,2006,14,8
3227,2006,32,20
3232,2006,35,17
3235,2006,21,12
3237,2006,20,9
3238,2006,27,18
3240,2006,20,12
3242,2006,27,16
3243,2006,30,19
3244,2006,32,12
3248,2006,29,16
3255,2006,35,18
3256,2006,30,16
3257,2006,17,11
3261,2006,36,16
3270,2006,27,17
3271,2006,27,12
3276,2006,26,11
3277,2006,25,14
3279,2006,23,15
3281,2006,19,16
3283,2006,28,19
3284,2006,25,15
3286,2006,29,16
3287,2006,19,14
3288,2006,19,12
3289,2006,25,12
3291,2006,24,18
3292,2006,23,16
3293,2006,17,12
3295,2006,26,8
3296,2006,24,12
3301,2006,20,10
3302,2006,31,15
3303,2006,32,14
3304,2006,15,8
3305,2006,20,9
3307,2006,32,18
3313,2006,17,10
3314,2006,29,16
3316,2006,19,18
3317,2006,28,15
3318,2006,24,15
3323,2006,22,17
3324,2006,23,20
3326,2006,21,12
3327,2006,21,12
3328,2006,24,12
3331,2006,19,14
3334,2006,21,12
3335,2006,21,18
3336,2006,21,12
3342,2006,23,16
3346,2006,20,18
3349,2006,28,14
3351,2006,27,16
3352,2006,26,14
3354,2006,26,16
3355,2006,22,16
3356,2006,39,20
3359,2006,28,16
3364,2006,26,20
3366,2006,22,20
3367,2006,27,15
3370,2006,25,14
3372,2006,26,14
3374,2006,33,14
3375,2006,26,12
3376,2006,28,18
3377,2006,19,17
3379,2006,17,14
3381,2006,31,16
3388,2006,26,15
3390,2006,19,12
3392,2006,23,12
3393,2006,20,8
3396,2006,50,15
3397,2006,21,11
3400,2006,26,12
3401,2006,19,12
3402,2006,30,18
3404,2006,21,12
3405,2006,26,15
3411,2006,17,16
3412,2006,26,14
3413,2006,24,14
3415,2006,25,15
3416,2006,21,11
3424,2006,24,16
3425,2006,29,16
3427,2006,19,12
3428,2006,20,14
3430,2006,35,12
3432,2006,25,15
3433,2006,28,12
3436,2006,22,9
3438,2006,19,12
3439,2006,32,16
3440,2006,24,15
3444,2006,23,14
3445,2006,26,14
3448,2006,20,12
3450,2006,23,12
3453,2006,21,12
3454,2006,32,16
3455,2006,24,8
3459,2006,22,12
3464,2006,29,12
3469,2006,19,10
3471,2006,22,12
3474,2006,23,12
3476,2006,25,11
3480,2006,23,16
3483,2006,18,12
3485,2006,20,14
3486,2006,25,12
3487,2006,23,16
3496,2006,21,12
3498,2006,15,14
3499,2006,23,14
3500,2006,20,10
3501,2006,34,10
3502,2006,27,9
3504,2006,20,12
3507,2006,25,12
3508,2006,21,14
3509,2006,16,14
3510,2006,18,11
3515,2006,21,16
3517,2006,20,12
3521,2006,21,12
3523,2006,22,12
3525,2006,23,15
3526,2006,20,12
3527,2006,18,12
3529,2006,19,10
3530,2006,18,9
3531,2006,25,14
3533,2006,22,12
3534,2006,20,12
3537,2006,19,14
3538,2006,18,12
3540,2006,23,12
3541,2006,20,10
3542,2006,28,12
3543,2006,30,12
3544,2006,21,8
3545,2006,21,10
3546,2006,20,8
3547,2006,22,14
3549,2006,21,12
3550,2006,20,14
3551,2006,31,8
3555,2006,22,12
3556,2006,23,12
3562,2006,21,11
3565,2006,22,9
3566,2006,16,12
3567,2006,18,9
3569,2006,17,18
3570,2006,24,8
3573,2006,21,8
3574,2006,18,12
3578,2006,20,11
3583,2006,20,12
3589,2006,23,12
3594,2006,22,14
3600,2006,16,9
3601,2006,19,11
3606,2006,31,12
3607,2006,22,12
3608,2006,20,11
3612,2006,18,9
3613,2006,20,12
3614,2006,20,9
3616,2006,18,12
3617,2006,23,12
3621,2006,24,9
3623,2006,21,12
3624,2006,19,8
3625,2006,32,12
3630,2006,25,16
3631,2006,22,14
3635,2006,20,17
3646,2006,24,12
3647,2006,27,12
3651,2006,21,12
3652,2006,32,16
3659,2006,20,11
3661,2006,25,14
3664,2006,30,12
3665,2006,23,12
3666,2006,18,12
3667,2006,14,9
3668,2006,16,12
3669,2006,23,14
3670,2006,20,12
3671,2006,23,14
3675,2006,16,15
3676,2006,18,8
3678,2006,15,9
3682,2006,18,12
3684,2006,18,11
3685,2006,24,12
3687,2006,27,12
3689,2006,19,12
3693,2006,28,16
3694,2006,19,11
3695,2006,25,14
3697,2006,24,11
3701,2006,16,12
3703,2006,22,16
3704,2006,21,8
3705,2006,37,16
3706,2006,19,9
3709,2006,27,8
3711,2006,30,14
3714,2006,29,12
3716,2006,21,11
3720,2006,20,12
3721,2006,21,14
3723,2006,20,10
3724,2006,23,20
3729,2006,18,11
3734,2006,21,12
3735,2006,18,12
3740,2006,27,14
3741,2006,25,11
3742,2006,32,16
3743,2006,26,12
3744,2006,18,10
3745,2006,19,10
3746,2006,30,17
3747,2006,21,14
3749,2006,18,12
3752,2006,19,11
3757,2006,23,17
3758,2006,24,14
3759,2006,25,16
3760,2006,16,9
3761,2006,26,14
3763,2006,17,12
3764,2006,27,12
3765,2006,29,14
3769,2006,18,12
3770,2006,18,10
3772,2006,20,10
3775,2006,21,10
3782,2006,22,12
3783,2006,33,18
3784,2006,25,14
3793,2006,21,14
3794,2006,22,12
3795,2006,22,12
3796,2006,20,10
3798,2006,19,11
3799,2006,17,14
3801,2006,20,10
3804,2006,19,12
3805,2006,21,14
3806,2006,14,12
3809,2006,21,12
3813,2006,20,9
3820,2006,22,12
3825,2006,38,16
3827,2006,20,14
3830,2006,38,16
3834,2006,30,12
3836,2006,29,17
3839,2006,20,12
3841,2006,21,14
3845,2006,21,12
3848,2006,37,12
3851,2006,37,14
3856,2006,27,17
3858,2006,21,16
3862,2006,20,12
3863,2006,26,17
3864,2006,17,12
3866,2006,21,12
3867,2006,20,8
3868,2006,22,12
3869,2006,20,12
3870,2006,17,11
3871,2006,18,12
3874,2006,24,12
3879,2006,21,16
3881,2006,34,20
3882,2006,15,12
3883,2006,21,14
3884,2006,17,11
3886,2006,22,15
3887,2006,22,12
3889,2006,22,8
3892,2006,17,11
3894,2006,26,11
3896,2006,38,16
3897,2006,20,12
3900,2006,25,11
3901,2006,24,11
3902,2006,22,12
3903,2006,28,12
3904,2006,17,11
3914,2006,21,14
3915,2006,37,16
3916,2006,22,12
3922,2006,25,20
3925,2006,22,12
3927,2006,20,12
3928,2006,23,14
3930,2006,32,12
3932,2006,32,9
3933,2006,26,20
3934,2006,19,12
3935,2006,25,14
3938,2006,21,12
3939,2006,22,11
3941,2006,26,14
3942,2006,19,12
3945,2006,18,15
3946,2006,29,14
3948,2006,22,12
3951,2006,23,12
3952,2006,21,10
3953,2006,22,15
3954,2006,25,15
3956,2006,22,14
3957,2006,21,12
3958,2006,19,12
3964,2006,18,8
3968,2006,15,11
3969,2006,21,12
3970,2006,27,10
3972,2006,16,12
3973,2006,21,14
3975,2006,19,12
3976,2006,24,12
3978,2006,18,8
3980,2006,19,12
3984,2006,20,12
3988,2006,27,12
3991,2006,24,18
3992,2006,21,12
3993,2006,21,16
3995,2006,15,12
3996,2006,21,14
3997,2006,20,14
3999,2006,25,12
4000,2006,18,12
4002,2006,21,12
4008,2006,20,14
4010,2006,18,15
4011,2006,18,10
4012,2006,18,12
4015,2006,26,12
4020,2006,21,9
4021,2006,18,15
4022,2006,18,9
4026,2006,19,11
4028,2006,18,12
4031,2006,21,9
4034,2006,19,8
4036,2006,25,12
4039,2006,16,10
4043,2006,31,15
4044,2006,20,12
4046,2006,17,8
4047,2006,25,12
4054,2006,30,18
4056,2006,20,14
4057,2006,24,18
4059,2006,21,10
4066,2006,21,12
4067,2006,18,12
4068,2006,25,12
4071,2006,25,9
4080,2006,31,11
4083,2006,16,14
4085,2006,17,12
4090,2006,25,14
4091,2006,18,12
4094,2006,19,12
4095,2006,21,12
4097,2006,17,12
4099,2006,23,9
4101,2006,22,11
4103,2006,21,14
4106,2006,21,12
4107,2006,21,17
4109,2006,21,12
4111,2006,23,16
4115,2006,19,10
4117,2006,25,12
4118,2006,25,14
4119,2006,20,16
4120,2006,25,12
4122,2006,22,10
4125,2006,21,14
4126,2006,35,12
4127,2006,21,12
4130,2006,24,16
4132,2006,19,10
4136,2006,16,8
4138,2006,21,14
4140,2006,19,12
4143,2006,31,16
4144,2006,23,12
4149,2006,21,12
4151,2006,23,12
4152,2006,24,16
4158,2006,26,17
4163,2006,22,12
4165,2006,22,9
4171,2006,19,14
4173,2006,23,12
4182,2006,23,16
4188,2006,32,8
4190,2006,19,16
4191,2006,19,18
4199,2006,22,9
4200,2006,32,12
4201,2006,29,15
4203,2006,14,10
4212,2006,18,10
4213,2006,22,12
4215,2006,18,12
4216,2006,34,12
4220,2006,21,9
4223,2006,18,12
4224,2006,30,12
4227,2006,19,11
4228,2006,18,8
4230,2006,18,12
4234,2006,39,16
4237,2006,19,10
4239,2006,24,12
4240,2006,19,14
4243,2006,30,17
4245,2006,22,12
4246,2006,27,10
4248,2006,20,16
4251,2006,17,16
4253,2006,19,9
4256,2006,21,9
4258,2006,20,17
4263,2006,20,12
4265,2006,48,16
4270,2006,26,14
4271,2006,17,12
4274,2006,24,14
4275,2006,32,15
4280,2006,29,14
4282,2006,28,15
4292,2006,20,14
4293,2006,21,20
4295,2006,23,12
4297,2006,23,9
4298,2006,19,16
4304,2006,20,18
4305,2006,19,14
4306,2006,35,15
4307,2006,17,12
4309,2006,21,12
4310,2006,19,12
4314,2006,25,16
4315,2006,17,15
4316,2006,23,12
4317,2006,19,15
4320,2006,20,12
4323,2006,19,11
4327,2006,19,12
4328,2006,21,11
4331,2006,20,8
4334,2006,38,10
4336,2006,21,16
4340,2006,26,18
4344,2006,20,12
4346,2006,29,12
4348,2006,21,12
4355,2006,19,10
4359,2006,28,12
4360,2006,18,12
4362,2006,25,14
4363,2006,21,12
4368,2006,21,12
4370,2006,18,15
4372,2006,17,19
4374,2006,23,12
4375,2006,20,12
4376,2006,20,12
4377,2006,21,15
4378,2006,30,12
4380,2006,24,12
4382,2006,20,12
4384,2006,21,12
4386,2006,32,18
4389,2006,18,12
4393,2006,21,12
4394,2006,21,8
4396,2006,30,14
4397,2006,20,8
4399,2006,24,18
4401,2006,21,12
4403,2006,31,14
4404,2006,32,15
4406,2006,25,14
4408,2006,27,12
4410,2006,28,17
4411,2006,17,15
4413,2006,30,15
4415,2006,25,12
4418,2006,17,16
4419,2006,31,16
4421,2006,17,8
4423,2006,22,10
4424,2006,29,12
4425,2006,25,16
4426,2006,18,12
4429,2006,25,16
4430,2006,28,18
4436,2006,23,12
4438,2006,30,16
4439,2006,20,12
4442,2006,29,12
4443,2006,22,16
4446,2006,18,12
4448,2006,19,11
4452,2006,26,16
4455,2006,20,14
4456,2006,25,14
4457,2006,27,18
4459,2006,23,12
4461,2006,20,12
4462,2006,31,15
4468,2006,21,12
4469,2006,19,12
4470,2006,40,17
4472,2006,29,12
4473,2006,23,12
4474,2006,22,10
4475,2006,21,12
4476,2006,31,19
4477,2006,21,17
4483,2006,16,14
4486,2006,33,14
4487,2006,18,12
4489,2006,32,16
4490,2006,31,16
4492,2006,26,16
4493,2006,18,14
4494,2006,21,14
4498,2006,18,11
4499,2006,22,12
4500,2006,20,14
4506,2006,32,16
4507,2006,21,8
4510,2006,22,12
1,2008,20,12
2,2008,33,20
4,2008,26,10
5,2008,32,12
6,2008,25,16
8,2008,21,12
9,2008,27,14
10,2008,17,9
11,2008,31,17
13,2008,44,18
14,2008,22,16
16,2008,27,18
20,2008,30,14
21,2008,21,12
22,2008,20,12
23,2008,20,12
26,2008,35,12
27,2008,25,14
29,2008,23,14
32,2008,25,12
33,2008,25,10
34,2008,19,12
37,2008,21,16
38,2008,28,14
39,2008,32,16
41,2008,24,14
42,2008,17,10
45,2008,18,15
46,2008,31,18
48,2008,29,16
49,2008,29,14
50,2008,29,18
51,2008,29,16
52,2008,29,14
53,2008,27,16
55,2008,31,16
57,2008,22,16
59,2008,25,16
61,2008,42,20
62,2008,35,20
64,2008,16,9
65,2008,22,19
68,2008,23,12
69,2008,32,16
70,2008,31,18
71,2008,25,12
72,2008,32,12
73,2008,23,16
74,2008,21,12
75,2008,24,12
76,2008,20,12
78,2008,17,12
79,2008,23,14
81,2008,38,19
85,2008,30,11
86,2008,22,14
87,2008,24,15
89,2008,25,12
90,2008,28,16
92,2008,29,12
94,2008,40,15
96,2008,16,20
97,2008,35,18
98,2008,20,8
99,2008,33,12
100,2008,20,15
101,2008,21,12
103,2008,30,19
104,2008,16,11
105,2008,23,12
106,2008,22,10
108,2008,15,18
109,2008,20,12
110,2008,22,12
112,2008,29,18
113,2008,29,16
114,2008,25,17
116,2008,30,16
119,2008,23,18
120,2008,30,20
125,2008,25,12
126,2008,17,11
129,2008,25,12
131,2008,28,16
132,2008,32,12
133,2008,34,12
134,2008,27,18
136,2008,24,18
137,2008,27,14
139,2008,30,16
140,2008,14,11
143,2008,21,12
144,2008,34,14
147,2008,31,14
148,2008,17,12
149,2008,25,9
151,2008,18,12
155,2008,22,11
156,2008,36,12
161,2008,29,9
164,2008,28,14
165,2008,27,14
168,2008,26,15
169,2008,25,12
170,2008,22,9
172,2008,18,14
180,2008,22,14
190,2008,28,15
191,2008,25,16
192,2008,27,16
196,2008,34,16
198,2008,23,12
199,2008,18,11
200,2008,20,12
201,2008,18,11
202,2008,26,12
203,2008,17,9
205,2008,35,9
208,2008,21,9
209,2008,18,12
210,2008,20,11
213,2008,28,17
214,2008,26,19
216,2008,42,14
217,2008,30,12
218,2008,20,16
219,2008,21,16
220,2008,28,12
222,2008,26,19
224,2008,22,12
225,2008,20,11
228,2008,24,16
229,2008,24,12
230,2008,29,14
231,2008,31,15
232,2008,26,14
234,2008,21,14
235,2008,26,12
236,2008,22,12
237,2008,28,12
238,2008,21,8
239,2008,19,12
241,2008,24,16
244,2008,22,15
245,2008,32,12
246,2008,18,10
248,2008,27,12
251,2008,30,12
253,2008,34,16
255,2008,33,16
256,2008,25,12
258,2008,28,16
262,2008,26,12
265,2008,15,10
266,2008,30,14
268,2008,31,18
269,2008,24,18
270,2008,28,17
272,2008,26,16
273,2008,18,11
276,2008,27,15
277,2008,20,12
278,2008,33,14
280,2008,35,14
281,2008,30,16
283,2008,45,20
287,2008,17,9
288,2008,35,14
290,2008,29,14
294,2008,25,14
295,2008,27,14
296,2008,38,14
297,2008,17,8
298,2008,30,14
299,2008,19,14
303,2008,21,14
304,2008,16,11
305,2008,29,14
306,2008,28,14
308,2008,21,14
310,2008,21,12
311,2008,17,11
313,2008,21,12
315,2008,23,16
316,2008,22,18
317,2008,28,14
320,2008,22,12
321,2008,23,12
323,2008,39,20
327,2008,31,16
329,2008,27,15
330,2008,35,16
333,2008,22,12
336,2008,23,16
337,2008,25,16
338,2008,32,18
339,2008,21,12
340,2008,21,12
341,2008,46,16
343,2008,23,14
344,2008,17,10
345,2008,18,11
347,2008,26,10
351,2008,20,14
353,2008,38,16
354,2008,18,12
357,2008,23,12
358,2008,15,11
359,2008,25,14
361,2008,21,15
362,2008,23,14
364,2008,19,8
365,2008,22,12
366,2008,23,12
367,2008,20,12
368,2008,22,12
369,2008,22,12
370,2008,27,14
371,2008,21,16
373,2008,31,15
374,2008,18,14
375,2008,25,12
377,2008,29,16
380,2008,18,14
381,2008,30,20
382,2008,18,12
383,2008,27,18
389,2008,24,12
390,2008,33,17
392,2008,23,15
394,2008,17,11
395,2008,18,12
396,2008,27,12
397,2008,24,18
400,2008,19,11
401,2008,21,15
402,2008,24,8
403,2008,30,14
404,2008,28,14
405,2008,21,16
406,2008,22,16
407,2008,17,12
408,2008,22,18
409,2008,21,11
411,2008,16,11
413,2008,22,18
414,2008,16,11
416,2008,21,12
417,2008,18,15
418,2008,20,15
419,2008,24,16
421,2008,30,15
424,2008,22,12
425,2008,30,8
427,2008,17,10
428,2008,18,12
429,2008,20,12
430,2008,17,11
439,2008,35,12
443,2008,37,16
444,2008,31,18
445,2008,25,16
446,2008,23,19
451,2008,33,18
452,2008,26,16
453,2008,30,18
454,2008,21,16
455,2008,31,12
457,2008,27,16
458,2008,27,17
460,2008,39,18
461,2008,18,12
464,2008,27,17
465,2008,25,9
466,2008,29,9
468,2008,33,16
469,2008,36,16
474,2008,22,16
475,2008,18,14
476,2008,25,16
477,2008,23,9
479,2008,26,16
480,2008,20,14
482,2008,20,15
483,2008,18,12
484,2008,19,12
485,2008,22,11
487,2008,23,12
489,2008,26,16
491,2008,30,16
492,2008,22,12
493,2008,26,16
494,2008,25,19
498,2008,18,11
499,2008,35,18
501,2008,23,16
502,2008,19,8
504,2008,26,18
505,2008,20,12
506,2008,27,12
508,2008,32,16
509,2008,26,15
510,2008,30,16
511,2008,28,14
512,2008,26,14
513,2008,16,9
514,2008,32,16
515,2008,26,18
516,2008,21,14
517,2008,25,12
518,2008,28,16
519,2008,26,18
521,2008,31,20
522,2008,30,16
523,2008,17,12
524,2008,26,14
526,2008,20,12
529,2008,25,16
530,2008,18,16
532,2008,23,16
539,2008,28,18
540,2008,38,12
541,2008,22,12
542,2008,16,10
543,2008,30,16
546,2008,16,11
547,2008,24,12
549,2008,20,12
550,2008,17,12
551,2008,20,12
552,2008,28,12
553,2008,26,12
554,2008,21,14
556,2008,23,16
563,2008,20,12
567,2008,26,18
568,2008,19,9
569,2008,18,12
570,2008,21,12
572,2008,24,16
575,2008,23,17
576,2008,15,12
577,2008,19,16
578,2008,18,11
580,2008,19,15
581,2008,18,12
582,2008,21,12
583,2008,30,16
584,2008,16,11
587,2008,31,18
588,2008,30,17
589,2008,24,19
590,2008,20,12
591,2008,21,12
592,2008,26,12
595,2008,35,16
597,2008,24,15
598,2008,30,18
599,2008,25,16
601,2008,35,19
603,2008,18,12
604,2008,28,16
608,2008,24,12
609,2008,25,14
610,2008,36,12
611,2008,19,12
612,2008,23,15
614,2008,30,16
615,2008,25,16
616,2008,19,12
618,2008,26,12
621,2008,27,16
622,2008,18,12
623,2008,35,17
624,2008,29,18
626,2008,22,12
627,2008,25,12
628,2008,22,12
629,2008,27,20
630,2008,19,12
633,2008,27,14
634,2008,34,10
635,2008,19,12
636,2008,16,12
637,2008,30,15
638,2008,29,16
639,2008,27,12
640,2008,26,14
642,2008,35,18
643,2008,21,8
645,2008,39,18
647,2008,21,14
649,2008,23,14
650,2008,13,11
651,2008,18,11
652,2008,21,12
659,2008,26,19
661,2008,32,18
663,2008,29,14
664,2008,32,16
665,2008,21,12
666,2008,33,18
667,2008,23,17
668,2008,30,12
671,2008,26,14
673,2008,27,20
681,2008,19,12
683,2008,21,11
684,2008,17,12
688,2008,23,16
689,2008,32,14
691,2008,32,19
692,2008,33,16
693,2008,27,18
700,2008,26,16
701,2008,32,16
702,2008,27,14
704,2008,32,20
706,2008,21,16
707,2008,15,8
708,2008,20,9
710,2008,30,17
711,2008,21,15
714,2008,37,16
715,2008,23,12
716,2008,28,14
717,2008,21,18
718,2008,25,19
721,2008,26,14
723,2008,23,12
724,2008,22,12
726,2008,21,12
727,2008,22,12
728,2008,36,12
729,2008,24,16
730,2008,20,12
732,2008,18,9
733,2008,25,12
736,2008,30,16
738,2008,25,12
740,2008,23,12
742,2008,17,12
743,2008,17,12
745,2008,27,16
746,2008,19,12
748,2008,25,16
749,2008,20,12
750,2008,24,12
751,2008,17,12
752,2008,21,11
753,2008,19,12
754,2008,25,11
758,2008,21,16
759,2008,32,15
762,2008,35,16
763,2008,19,16
765,2008,27,12
766,2008,19,12
768,2008,23,16
769,2008,31,14
771,2008,20,12
772,2008,34,16
773,2008,17,14
774,2008,21,18
778,2008,28,14
779,2008,24,12
780,2008,22,14
781,2008,24,12
783,2008,33,18
784,2008,32,9
785,2008,22,12
789,2008,19,14
791,2008,34,20
796,2008,21,14
798,2008,22,18
802,2008,28,14
803,2008,28,16
804,2008,31,16
807,2008,26,16
808,2008,37,14
809,2008,20,16
810,2008,21,12
811,2008,26,16
813,2008,20,12
817,2008,30,16
818,2008,22,14
819,2008,18,11
821,2008,30,14
824,2008,18,12
828,2008,24,14
829,2008,19,18
830,2008,20,12
831,2008,18,12
832,2008,16,12
833,2008,24,12
835,2008,21,12
837,2008,23,12
838,2008,34,14
839,2008,18,16
841,2008,20,14
843,2008,20,14
845,2008,21,14
847,2008,28,10
849,2008,28,12
850,2008,36,15
851,2008,29,10
852,2008,29,12
854,2008,35,12
855,2008,17,16
856,2008,38,16
857,2008,19,12
858,2008,29,16
859,2008,18,10
861,2008,25,12
862,2008,23,16
864,2008,18,12
865,2008,24,12
866,2008,32,11
868,2008,20,12
870,2008,15,14
871,2008,23,10
872,2008,20,18
875,2008,19,12
880,2008,18,10
881,2008,35,10
882,2008,28,20
883,2008,21,14
884,2008,21,12
885,2008,20,9
886,2008,36,12
887,2008,35,12
890,2008,18,18
892,2008,19,12
896,2008,36,20
897,2008,25,12
898,2008,21,12
899,2008,30,14
901,2008,21,12
902,2008,23,12
903,2008,34,12
904,2008,30,18
906,2008,21,12
908,2008,20,12
909,2008,21,8
910,2008,26,16
911,2008,28,12
912,2008,26,16
913,2008,40,15
914,2008,22,17
915,2008,22,14
917,2008,25,12
918,2008,29,16
921,2008,17,12
922,2008,24,12
923,2008,25,8
924,2008,16,11
925,2008,20,16
929,2008,30,18
930,2008,26,16
932,2008,23,12
933,2008,30,18
935,2008,19,14
936,2008,25,11
937,2008,21,14
940,2008,18,12
941,2008,22,12
942,2008,28,12
944,2008,20,12
945,2008,23,16
948,2008,28,18
949,2008,25,15
951,2008,21,14
952,2008,34,19
955,2008,27,16
956,2008,33,18
962,2008,18,14
964,2008,32,16
966,2008,20,15
968,2008,26,18
970,2008,21,12
972,2008,25,20
973,2008,29,16
974,2008,30,16
975,2008,30,16
976,2008,20,12
977,2008,24,16
978,2008,20,12
979,2008,27,16
980,2008,32,20
982,2008,23,15
984,2008,27,20
987,2008,29,15
990,2008,24,16
991,2008,19,11
992,2008,29,18
997,2008,29,16
999,2008,22,12
1001,2008,21,14
1002,2008,23,12
1004,2008,24,16
1005,2008,21,12
1006,2008,15,11
1008,2008,26,12
1009,2008,26,10
1010,2008,24,14
1011,2008,24,12
1012,2008,28,16
1013,2008,23,12
1014,2008,25,12
1015,2008,21,14
1017,2008,38,18
1018,2008,23,12
1019,2008,25,19
1022,2008,23,10
1023,2008,27,19
1024,2008,24,16
1025,2008,25,17
1026,2008,33,17
1027,2008,21,8
1031,2008,26,16
1032,2008,24,12
1033,2008,19,12
1035,2008,34,12
1036,2008,22,15
1037,2008,19,12
1038,2008,19,12
1040,2008,21,12
1041,2008,22,11
1042,2008,35,20
1043,2008,21,15
1044,2008,22,12
1046,2008,22,10
1047,2008,25,9
1048,2008,24,10
1051,2008,17,10
1052,2008,17,12
1053,2008,18,12
1054,2008,20,10
1055,2008,23,17
1056,2008,21,15
1059,2008,37,19
1060,2008,20,14
1061,2008,26,16
1064,2008,23,12
1065,2008,24,12
1067,2008,29,14
1069,2008,22,14
1070,2008,23,12
1071,2008,17,12
1074,2008,24,12
1075,2008,19,12
1076,2008,22,10
1077,2008,22,19
1079,2008,23,12
1080,2008,26,12
1081,2008,36,16
1082,2008,18,12
1085,2008,21,14
1086,2008,24,12
1088,2008,30,16
1089,2008,16,12
